** CONVERTED FROM C:\Users\ericf\Documents\MATLAB\sr1.edf using edfapi 4.1 Win32 Nov 22 2019 on Fri May 10 12:56:03 2024
** DATE: Fri May 10 12:46:38 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.48 Nov 25 2009
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BJC
** SERIAL NUMBER: CLO-ZAA25
** CAMERA_CONFIG: ZAA25140.SCD
** RECORDED FROM OUTPUT MENU
** MENU: HAS_SAMPLES
** MENU: HAS_EVENTS
**

MSG	5088205 RECCFG CR 250 2 2 R
MSG	5088205 ELCLCFG MLRR
MSG	5088205 GAZE_COORDS 0.00 0.00 1024.00 768.00
MSG	5088205 THRESHOLDS R 56 172
MSG	5088205 ELCL_PROC ELLIPSE  (5)
MSG	5088205 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	5088206 !MODE RECORD CR 250 2 2 R
START	5088210 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	HREF	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 250.00	TRACKING	CR	FILTER	2	INPUT
INPUT	5088210	255
SFIX R   5088210
5088518	  510.9	  382.9	 1000.0	  255.0	...
5088522	  510.9	  382.9	 1000.0	  255.0	...
5088526	  510.9	  382.9	 1000.0	  255.0	...
5088530	  510.9	  382.9	 1000.0	  255.0	...
5088534	  510.9	  382.9	 1000.0	  255.0	...
5088538	  510.9	  382.9	 1000.0	  255.0	...
5088542	  510.9	  382.9	 1000.0	  255.0	...
5088546	  510.9	  382.9	 1000.0	  255.0	...
5088550	  510.9	  382.9	 1000.0	  255.0	...
5088554	  510.9	  382.9	 1000.0	  255.0	...
5088558	  510.9	  382.9	 1000.0	  255.0	...
5088562	  510.9	  382.9	 1000.0	  255.0	...
5088566	  510.9	  382.9	 1000.0	  255.0	...
5088570	  510.9	  382.9	 1000.0	  255.0	...
5088574	  510.9	  382.9	 1000.0	  255.0	...
5088578	  510.9	  382.9	 1000.0	  255.0	...
5088582	  510.9	  382.9	 1000.0	  255.0	...
5088586	  510.9	  382.9	 1000.0	  255.0	...
5088590	  510.9	  382.9	 1000.0	  255.0	...
5088594	  510.9	  382.9	 1000.0	  255.0	...
5088598	  510.9	  382.9	 1000.0	  255.0	...
5088602	  510.9	  382.9	 1000.0	  255.0	...
5088606	  510.9	  382.9	 1000.0	  255.0	...
5088610	  510.9	  382.9	 1000.0	  255.0	...
5088614	  510.9	  382.9	 1000.0	  255.0	...
